"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"15507-7","病程记录","发现","时间点","急诊科","文档型","{角色}","文档.本体","","","临床文档型;临床文档;文档;文书;医疗文书;临床医疗文书 发现是一个原子型临床观察指标，并不是作为印象的概括陈述。体格检查、病史、系统检查及其他此类观察指标的属性均为发现。它们的标尺对于编码型发现可能是名义型，而对于叙述型文本之中所报告的发现，则可能是叙述型。;发现物;所见;结果;结论 急诊;急诊部门;急诊部;急诊室;急症科;急诊科室;急救部门 文档本体;临床文档本体;文档本体;文书本体;医疗文书本体;临床医疗文书本体 时刻;随机;随意;瞬间 未加明确说明的角色 病程（进展、病程进展、病情进展、进展情况、变化情况、发展情况）记录;病程进展记录;病情进展记录 笔记;按语;注释;说明;票据;单据;证明书",""
"15508-5","临产和分娩记录","发现","-","^患者","文档型","","文档.杂项","","","临产（阵痛）和分娩记录（病历、档案）;阵痛和分娩记录;分娩记录;临产和分娩病历;临产和分娩档案 临床文档型;临床文档;文档;文书;医疗文书;临床医疗文书 医疗服务对象;客户;病人;病患;病号;超系统 - 病人 发现是一个原子型临床观察指标，并不是作为印象的概括陈述。体格检查、病史、系统检查及其他此类观察指标的属性均为发现。它们的标尺对于编码型发现可能是名义型，而对于叙述型文本之中所报告的发现，则可能是叙述型。;发现物;所见;结果;结论 文档.其他;杂项类文档;其他文档 杂项;杂项类;杂项试验",""
"17279-1","细菌","存在与否或特征标识","时间点","胸膜液","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 胸腔积液;胸水;胸膜穿刺液;胸膜腔积水;胸膜腔积液",""
"17795-6","钾","物质的量浓度","时间点","高营养溶液","定量型","","化学试验类","","","Hyperalimentation Solution;高营养液 K;K+;钾离子 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间",""
"17898-8","细菌","存在与否或特征标识","时间点","咽喉","名义型","需氧微生物培养","微生物学试验类","","","上呼吸道;咽喉部 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"17909-3","细菌","存在与否或特征标识","时间点","伤口.深部","名义型","需氧微生物培养","微生物学试验类","","","伤口（创伤、创口、损害、损伤） - 深部;创伤 - 深部;创伤.深部;深部伤口;深部创伤 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 创伤;创口;伤 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"17915-0","细菌","存在与否或特征标识","时间点","伤口 - 表浅部位","名义型","需氧微生物培养","微生物学试验类","","","伤口（创伤、创口、损害、损伤） - 浅部;伤口 - 表浅;伤口.浅部;伤口.表浅;伤口.表浅部位;创伤 - 浅部;创伤 - 表浅;创伤 - 表浅部位;创伤.浅部;创伤.表浅;创伤.表浅部位;浅部伤口;浅部创伤;表浅伤口;表浅创伤 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 创伤;创口;伤 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"17925-9","细菌","存在与否或特征标识","时间点","伤口.深部","名义型","厌氧微生物培养","微生物学试验类","","","伤口（创伤、创口、损害、损伤） - 深部;创伤 - 深部;创伤.深部;深部伤口;深部创伤 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 创伤;创口;伤 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"17928-3","细菌","存在与否或特征标识","时间点","全血","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 血;血液",""
"17934-1","细菌","存在与否或特征标识","时间点","全血","名义型","厌氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 血;血液",""
"17956-4","细菌","存在与否或特征标识","时间点","体液","名义型","厌氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 物体 细菌类;菌",""
"17969-7","细菌","存在与否或特征标识","时间点","尿液","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 尿;小便;下泉 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"18192-5","细菌","存在情况或阈值","时间点","鼻","序数型","显微镜检查.光学","微生物学试验类","","","依次型;分类顺序型;定性的;序数型（或称等级型）;性质上的;有序型;有序性分类应答;有序性分类结果;秩次型;等级型;筛查;顺序型 光学显微镜方法;光学显微镜方法.光学;光学显微镜检;光学显微镜检.光学;光学显微镜检查;光镜检查;光镜检查.光学;光镜法;显微镜检查.普通光学;普通光学显微镜检查;镜检;镜检.光学 存在情况;存在;存在与否;是否存在;阈值;界值;界限;阀值;临界值;存在情况（存在、存在与否、是否存在）或阈值（界值、界限、阀值、临界值） 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 显微学;显微术;显微镜学;显微镜检术;显微镜检查;显微镜检查方法;显微镜检查法;显微镜检查类方法;显微镜检查类检验方法;显微镜法;镜检;镜检术;镜检法 细菌类;菌 鼻部",""
"18372-3","钾","物质的量速率","6小时","尿液","定量型","","化学试验类","","","360分;360分钟;6.0小时;六小时 K;K+;钾离子 克分子速率;克分子速率(单位时间);摩尔速率;摩尔速率(单位时间);物质的量速率(单位时间) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 尿;小便;下泉",""
"19096-7","电解质类","印象","24小时","尿液","叙述型","","化学试验类","","","1天;1日;24.0小时;一天;一日;二十四个小时;二十四小时 Elect;Electr;Lytes;单价电解质;单价电解质类;成分 - 化学 - 电解质 － 单价;电解质;电解质 － 单价 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 印象是一种诊断陈述，始终是对其他某种观察指标的解释或抽象（一系列检验项目结果、一幅图像或者整个某位病人），而且几乎总是由某位专业人员产生。;检查印象;检查印象/解释;检查的印象/解释;检查解释;解释;阐释 叙述;叙述性文字;报告;报告型;文字叙述;文本叙述型;文本描述;文本描述型 尿;小便;下泉",""
"19126-2","细菌","存在与否或特征标识","时间点","骨髓","名义型","需氧微生物培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌 骨骼;骨头 髓",""
"19127-0","细菌","存在与否或特征标识","时间点","痰液","名义型","成人呼吸窘迫综合征标本培养","微生物学试验类","","","ARDS标本培养 下呼吸道;痰 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"19128-8","细菌","存在与否或特征标识","时间点","尿液管尖端","名义型","培养","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 导尿管尖;导尿管尖端;导管尖;导管尖端;尿液管尖 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"20474-3","细菌","存在与否或特征标识","时间点","组织与涂片","名义型","活组织检查培养","微生物学试验类","","","Bx 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 未作说明的组织;组织;组织 &amp; 涂片 活体检查 活体检视 活体解剖 活检 活组织切片检查 活组织检查（Biopsy，Bx） 活组织检查（活检、活体检视、组织活检、活体解剖）培养;活体解剖培养;活检组织培养 组织活检 细菌类;菌",""
